isodate,cdoc,dir_location
1919-12-10,ctdm634430586290681246o4w,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430586290681246o4w/
1924-03-22,ctdm6344312876296860273z3,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344312876296860273z3/
1913-05-23,ctdm6344305826228922204zq,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344305826228922204zq/
1922-03-29,ctdm634431181528128756v5g,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431181528128756v5g/
1913-06-06,ctdm634430574757317560lyj,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430574757317560lyj/
1912-02-05,ctdm6344305141764162205by,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344305141764162205by/
1921-06-04,ctdm634430664259088495xe1,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430664259088495xe1/
1920-05-28,ctdm6344306351489623014ky,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344306351489623014ky/
1923-10-06,ctdm6344312516825528103r3,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344312516825528103r3/
1912-02-24,ctdm634430517941704622x1r,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430517941704622x1r/
1922-05-11,ctdm634431184264986240e14,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431184264986240e14/
1924-03-10,ctdm634431284550330735ajo,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431284550330735ajo/
1920-05-10,ctdm634430631648047207nbs,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430631648047207nbs/
1922-03-23,ctdm6344307090109407475mo,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344307090109407475mo/
1920-11-26,ctdm634430639724558017jpm,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430639724558017jpm/
1922-04-04,ctdm634430686530830720qjq,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430686530830720qjq/
1923-04-24,ctdm634431203071897125dkw,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431203071897125dkw/
1912-10-03,ctdm6344305471227678622j2,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344305471227678622j2/
1924-02-19,ctdm634431272725562664aki,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431272725562664aki/
1925-01-22,ctdm634431328812752529wgh,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431328812752529wgh/
1923-03-13,ctdm634431223550838324ajj,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431223550838324ajj/
1920-05-19,ctdm634430633483191712c3a,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430633483191712c3a/
1921-02-04,ctdm634430655119459489cpy,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430655119459489cpy/
1923-10-12,ctdm6344312529081699664ic,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344312529081699664ic/
1924-05-17,ctdm634431293358721626j2y,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431293358721626j2y/
1923-09-29,ctdm6344312585050091465j2,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344312585050091465j2/
1923-04-23,ctdm63443120287877336103q,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm63443120287877336103q/
1920-11-02,ctdm634430635750052204ozy,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430635750052204ozy/
1924-11-17,ctdm63443130132913936515j,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm63443130132913936515j/
1924-01-23,ctdm6344312785983375784hj,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344312785983375784hj/
1912-05-09,ctdm634430534261912672mei,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430534261912672mei/
1922-10-31,ctdm634431198499738887ywc,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431198499738887ywc/
1912-03-27,ctdm634430531720210189su1,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430531720210189su1/
1924-05-14,ctdm634431292608257679tpb,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431292608257679tpb/
1923-12-08,ctdm6344312060051596021d0,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344312060051596021d0/
1924-04-04,ctdm634431259715470149unw,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431259715470149unw/
1920-02-20,ctdm634430614492688252cvt,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430614492688252cvt/
1921-03-04,ctdm634430666808915926zft,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430666808915926zft/
1924-12-09,ctdm634431266700112947ahy,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431266700112947ahy/
1923-12-03,ctdm634431204905010393u2t,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431204905010393u2t/
1920-03-24,ctdm634430628800721680upq,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430628800721680upq/
1921-10-21,ctdm634430683540224860fjd,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430683540224860fjd/
1923-10-27,ctdm6344312565554903731jd,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344312565554903731jd/
1924-04-15,ctdm634431262249203933rhh,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431262249203933rhh/
1912-06-01,ctdm634430524276351580bvr,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430524276351580bvr/
1912-01-15,ctdm634430520784186430pd2,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430520784186430pd2/
1921-05-14,ctdm6344306719515490281xs,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344306719515490281xs/
1912-03-11,ctdm634430528447887382qa2,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430528447887382qa2/
1923-03-03,ctdm634431221805849492klk,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431221805849492klk/
1923-10-23,ctdm634431255507215832g3d,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431255507215832g3d/
1921-10-17,ctdm634430682771479780qzl,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430682771479780qzl/
1925-03-16,ctdm634431336173486670tls,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431336173486670tls/
1913-05-28,ctdm634430583816947078khg,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430583816947078khg/
1921-02-11,ctdm634430655765236606wm1,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430655765236606wm1/
1912-01-06,ctdm634430519266071146ykt,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430519266071146ykt/
1920-10-15,ctdm634430643006255764w1y,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430643006255764w1y/
1911-10-14,ctdm634430501680558694pyf,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430501680558694pyf/
1921-10-28,ctdm634430684830685351k3y,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430684830685351k3y/
1920-02-23,ctdm6344306149317479422ql,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344306149317479422ql/
1923-03-27,ctdm6344312260837908631ok,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344312260837908631ok/
1920-10-25,ctdm634430644632339107nby,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430644632339107nby/
1925-04-04,ctdm634431315300016746an2,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431315300016746an2/
1922-03-02,ctdm634430705237166074flq,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430705237166074flq/
1922-03-31,ctdm634431181966407201pqh,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431181966407201pqh/
1912-01-11,ctdm634430520139659305ngj,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430520139659305ngj/
1924-12-10,ctdm634431266959642536gld,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431266959642536gld/
1919-11-08,ctdm634430589259880993r5u,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430589259880993r5u/
1922-09-30,ctdm634431199047079134bie,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431199047079134bie/
1924-03-06,ctdm634431283607524269avw,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431283607524269avw/
1923-03-14,ctdm634431223780524354xnx,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431223780524354xnx/
1919-12-16,ctdm634430587608329063cac,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430587608329063cac/
1921-01-26,ctdm634430662765348055mza,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430662765348055mza/
1923-01-17,ctdm634431215444952702qcw,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431215444952702qcw/
1922-12-21,ctdm6344306936236466515aa,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344306936236466515aa/
1923-06-11,ctdm634431220526951427qf3,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431220526951427qf3/
1924-04-14,ctdm634431261957174552ckc,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431261957174552ckc/
1922-03-30,ctdm634431181740314898jee,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431181740314898jee/
1923-03-22,ctdm6344312252687960794jg,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344312252687960794jg/
1922-02-04,ctdm634430694421610294n24,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430694421610294n24/
1913-02-20,ctdm634430565823780985l4x,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430565823780985l4x/
1923-05-14,ctdm634431229545497223yg4,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431229545497223yg4/
1924-05-15,ctdm634431292857474834slu,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431292857474834slu/
1922-01-09,ctdm6344306991139240135xq,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344306991139240135xq/
1922-11-23,ctdm634431192174466869nvu,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431192174466869nvu/
1923-03-08,ctdm634431222703343748hbt,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431222703343748hbt/
1912-12-05,ctdm634430511186435356x10,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430511186435356x10/
1922-11-10,ctdm634431189801825804qo0,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431189801825804qo0/
1911-10-06,ctdm634430500053225359iv5,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430500053225359iv5/
1924-10-23,ctdm634431310320488070t2f,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431310320488070t2f/
1923-10-02,ctdm634431240616832616ce2,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431240616832616ce2/
1920-10-09,ctdm634430641975793609df2,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430641975793609df2/
1922-03-08,ctdm634430706287051930i4z,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430706287051930i4z/
1912-06-15,ctdm634430525942747165yzz,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430525942747165yzz/
1920-04-24,ctdm634430604508377152ify,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430604508377152ify/
1912-11-18,ctdm6344305433835730435o4,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344305433835730435o4/
1921-05-10,ctdm634430671373740226ubl,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430671373740226ubl/
1913-05-02,ctdm634430577765579557xjs,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430577765579557xjs/
1922-04-12,ctdm6344306879480189155md,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344306879480189155md/
1925-02-18,ctdm634431322774656408akp,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431322774656408akp/
1912-05-14,ctdm634430535437842646v0d,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430535437842646v0d/
1925-03-11,ctdm634431335195211681xwc,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431335195211681xwc/
1923-01-15,ctdm634431215021674161y4j,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431215021674161y4j/
1921-02-16,ctdm634430656594762547arp,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430656594762547arp/
1923-06-02,ctdm634431218896180614blk,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431218896180614blk/
1923-05-29,ctdm634431232617040065xsp,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431232617040065xsp/
1920-01-07,ctdm634430616387832373mvo,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430616387832373mvo/
1919-09-25,ctdm634430599575908720k30,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430599575908720k30/
1921-03-16,ctdm634430668811246861p35,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430668811246861p35/
1920-10-16,ctdm634430643202192010bbw,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430643202192010bbw/
1920-06-05,ctdm634430621713892036cds,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430621713892036cds/
1925-02-20,ctdm634431323253872091ksw,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431323253872091ksw/
1912-02-15,ctdm634430516194840802n2b,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430516194840802n2b/
1912-09-28,ctdm634430554614438665qnj,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430554614438665qnj/
1923-03-02,ctdm634431221585382153pui,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431221585382153pui/
1919-11-15,ctdm634430590564872641pyp,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430590564872641pyp/
1920-01-20,ctdm634430618693755115e2c,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430618693755115e2c/
1924-04-12,ctdm634431261492646275jch,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431261492646275jch/
1920-05-17,ctdm634430633032413347hwd,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430633032413347hwd/
1921-04-15,ctdm634430648690281886lci,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430648690281886lci/
1925-03-07,ctdm634431334326935988hr0,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431334326935988hr0/
1920-12-11,ctdm634430608174134941zr5,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430608174134941zr5/
1923-03-28,ctdm634431226442382318bfa,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431226442382318bfa/
1923-05-22,ctdm634431231345329454xhf,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431231345329454xhf/
1924-12-01,ctdm634431264459658536iuy,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431264459658536iuy/
1923-11-17,ctdm634431236849356728pkn,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431236849356728pkn/
1923-05-28,ctdm6344312324131351200af,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344312324131351200af/
1921-01-22,ctdm634430662162383164c2y,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430662162383164c2y/
1920-03-01,ctdm634430624315594135n40,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430624315594135n40/
1920-12-06,ctdm634430606771018921io3,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430606771018921io3/
1912-10-02,ctdm634430546876050691gq4,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430546876050691gq4/
1911-10-02,ctdm6344304991397937052tm,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344304991397937052tm/
1922-11-03,ctdm634431188545896342b0k,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431188545896342b0k/
1922-05-20,ctdm6344311861095056851ci,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344311861095056851ci/
1922-01-16,ctdm634430700326260004jjc,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430700326260004jjc/
1922-04-08,ctdm634430687353481705hzn,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430687353481705hzn/
1920-03-13,ctdm634430626791359540aaa,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430626791359540aaa/
1912-04-20,ctdm634430508382547051knh,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430508382547051knh/
1923-05-26,ctdm6344312322007927294fi,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344312322007927294fi/
1919-10-13,ctdm634430595347967029vlw,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430595347967029vlw/
1922-05-02,ctdm634431182377342071alc,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431182377342071alc/
1921-12-01,ctdm634430651517920039xco,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430651517920039xco/
1912-02-10,ctdm634430515244065637hbk,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430515244065637hbk/
1925-04-23,ctdm634431318014999370lyj,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431318014999370lyj/
1924-10-30,ctdm634431311905350972kii,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431311905350972kii/
1924-03-22,ctdm634431287504843076xsb,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431287504843076xsb/
1923-11-26,ctdm634431239297309811psh,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431239297309811psh/
1924-02-29,ctdm634431275021329221ttw,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431275021329221ttw/
1922-04-20,ctdm634430688192079853z5s,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430688192079853z5s/
1922-10-17,ctdm6344311959306928292im,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344311959306928292im/
1922-10-05,ctdm634431194273672184ahj,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431194273672184ahj/
1921-05-03,ctdm634430670506079764pcb,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430670506079764pcb/
1912-01-19,ctdm634430521658555834303,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430521658555834303/
1923-11-27,ctdm634431239550120693byj,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431239550120693byj/
1921-01-13,ctdm634430660518643684m3o,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430660518643684m3o/
1922-11-13,ctdm634431190222291863nms,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431190222291863nms/
1923-02-02,ctdm634431209346710481s5t,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634431209346710481s5t/
1923-05-16,ctdm6344312299789319495le,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm6344312299789319495le/
1912-03-29,ctdm634430532159582377hbv,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430532159582377hbv/
1912-10-26,ctdm634430552314297136mq2,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430552314297136mq2/
1921-01-15,ctdm634430660925828578iae,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430660925828578iae/
1921-06-13,ctdm63443066540048744040q,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm63443066540048744040q/
1921-04-07,ctdm634430647253103584ptz,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430647253103584ptz/
1921-03-02,ctdm634430666408137241skz,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430666408137241skz/
1919-11-18,ctdm634430591008776050ixb,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430591008776050ixb/
1921-12-13,ctdm634430653719937196hkl,June 15 2011/Yale Output_07-06-2011/Batch #2/YDN/import/cdoc/ctdm634430653719937196hkl/
